,Suburb,Address,Rooms,Type,Price,Bedroom,Bathroom,Car,Age,Lattitude,Longtitude
6746,Aberfeldie,1 Chisholm St,3,Apartment,726000.0,3.0,1.0,1.0,23.0,-37.7606,144.8973
6748,Aberfeldie,11 Muldowney St,3,Townhouse,1300000.0,3.0,3.0,1.0,3.0,-37.7584,144.8968
6750,Aberfeldie,1/7 Derry St,2,Bungalow,670000.0,2.0,1.0,2.0,29.0,-37.76,144.9002
6752,Aberfeldie,47 Clifton St,4,Bungalow,1350000.0,3.0,2.0,2.0,59.0,-37.7609,144.8905
6753,Bellfield,20 Davidson St,3,Bungalow,773000.0,3.0,1.0,2.0,64.0,-37.751999999999995,145.0367
6755,Bellfield,8 Erica Ct,3,Bungalow,770000.0,3.0,1.0,4.0,59.0,-37.7529,145.0406
6757,Bellfield,305 Bell St,3,Bungalow,645000.0,3.0,1.0,2.0,69.0,-37.7506,145.043
6758,Bellfield,2/2 Harrison St,3,Bungalow,720000.0,3.0,2.0,1.0,7.0,-37.7527,145.0392
6759,Bellfield,129 Liberty Pde,3,Bungalow,625000.0,3.0,1.0,2.0,69.0,-37.7504,145.0335
6762,Brunswick East,10 Harrison St,3,Bungalow,1310000.0,3.0,1.0,2.0,69.0,-37.7638,144.9804
6763,Brunswick East,1 Nunan St,4,Bungalow,856000.0,4.0,2.0,2.0,22.0,-37.7601,144.9805
6764,Brunswick East,2/175 Blyth St,2,Bungalow,580000.0,2.0,1.0,1.0,44.0,-37.7668,144.9765
6767,Brunswick East,6 Kingfisher Gdns,3,Townhouse,940000.0,3.0,1.0,2.0,24.0,-37.7643,144.9808
6769,Brunswick East,215 Weston St,3,Bungalow,1495000.0,3.0,1.0,1.0,99.0,-37.7762,144.9755
6770,Brunswick East,55 King St,4,Bungalow,1550000.0,4.0,2.0,2.0,79.0,-37.7735,144.9833
6771,Brunswick East,94 Barkly St,4,Bungalow,1815000.0,4.0,1.0,1.0,129.0,-37.7776,144.9727
6772,Brunswick East,9 John St,4,Bungalow,1625000.0,4.0,2.0,2.0,129.0,-37.7749,144.9762
6773,Brunswick East,21 Roberts St,3,Townhouse,899000.0,3.0,2.0,1.0,12.0,-37.7667,144.9821
6774,Brunswick East,201/218 Lygon St,2,Apartment,435000.0,2.0,1.0,1.0,7.0,-37.7717,144.9719
6777,Brunswick East,178 Weston St,2,Bungalow,1080000.0,2.0,1.0,0.0,129.0,-37.7765,144.9751
6779,Brunswick East,4/37 Brunswick Rd,2,Apartment,656000.0,2.0,1.0,1.0,59.0,-37.7786,144.9753
6780,Brunswick East,308/69 Lygon St,2,Apartment,570000.0,2.0,1.0,2.0,7.0,-37.7769,144.9706
6782,Brunswick East,202b Edward St,3,Bungalow,1170000.0,3.0,2.0,0.0,21.0,-37.7755,144.9744
6785,Brunswick East,89a Hickford St,3,Bungalow,1574000.0,3.0,3.0,2.0,12.0,-37.7664,144.9797
6786,Brunswick East,3/37 Brunswick Rd,2,Apartment,665000.0,2.0,1.0,1.0,79.0,-37.7786,144.9753
6787,Brunswick East,6212/172 Edward St,2,Apartment,590000.0,2.0,2.0,1.0,5.0,-37.7753,144.9725
6790,Brunswick East,7/72 Victoria St,2,Apartment,390000.0,2.0,1.0,1.0,49.0,-37.7689,144.97799999999995
6792,Brunswick East,41 Barkly St,3,Bungalow,1679000.0,3.0,2.0,0.0,99.0,-37.7776,144.9751
6793,Brunswick East,2/33 Linden St,3,Townhouse,1050000.0,3.0,3.0,2.0,21.0,-37.7739,144.975
6795,Brunswick East,160 Glenlyon Rd,3,Bungalow,825000.0,3.0,1.0,1.0,99.0,-37.7729,144.9724
6796,Brunswick East,14 Hutchinson St,3,Bungalow,998000.0,3.0,1.0,2.0,19.0,-37.7723,144.9761
6797,Brunswick East,1/10 Linden St,3,Townhouse,1010000.0,3.0,2.0,1.0,5.0,-37.774,144.9731
6798,Brunswick East,5 John St,3,Bungalow,910000.0,2.0,1.0,1.0,119.0,-37.7759,144.976
6799,Brunswick East,156 Glenlyon Rd,3,Bungalow,1050000.0,3.0,1.0,1.0,119.0,-37.7729,144.9722
6802,Brunswick East,192 Blyth St,3,Bungalow,1600000.0,3.0,1.0,2.0,99.0,-37.7673,144.9782
6803,Brunswick East,120 Victoria St,3,Bungalow,1325000.0,3.0,2.0,2.0,79.0,-37.7684,144.9739
6808,Brunswick East,22 Lord St,3,Bungalow,1335000.0,3.0,1.0,2.0,89.0,-37.7713,144.9744
6810,Brunswick East,3/10 Rathdowne St,3,Townhouse,805000.0,2.0,1.0,1.0,16.0,-37.7789,144.9739
6811,Brunswick East,217 Stewart St,3,Townhouse,892000.0,3.0,2.0,1.0,24.0,-37.7655,144.9816
6813,Burnley,12 Loyola Gr,2,Bungalow,1231010.0,2.0,1.0,2.0,109.0,-37.8285,145.0125
6814,Burnley,92 Madden Gr,2,Bungalow,881000.0,2.0,1.0,1.0,119.0,-37.8283,145.012
6815,Burnley,148 Stawell St,2,Bungalow,1202500.0,2.0,1.0,1.0,119.0,-37.8287,145.0089
6816,Burnley,154 Stawell St,3,Bungalow,1435000.0,3.0,1.0,0.0,129.0,-37.8289,145.0089
6821,Carlton,8/31 Bouverie St,3,Apartment,860000.0,2.0,2.0,1.0,25.0,-37.8052,144.9604
6823,Carlton,254 Faraday St,3,Bungalow,1590000.0,2.0,2.0,2.0,119.0,-37.7983,144.9655
6824,Carlton,111/101 Grattan St,2,Apartment,610250.0,2.0,1.0,1.0,25.0,-37.8009,144.9662
6825,Carlton,83 Princes St,2,Bungalow,720000.0,2.0,1.0,1.0,129.0,-37.793,144.9728
6826,Carlton,83 Cardigan St,2,Bungalow,840000.0,2.0,1.0,0.0,119.0,-37.8049,144.9644
6828,Carlton,8/220 Elgin St,2,Apartment,705000.0,2.0,1.0,1.0,19.0,-37.7969,144.9669
6830,Carlton,176 Cardigan St,4,Bungalow,1630100.0,4.0,2.0,0.0,129.0,-37.801,144.9656
6831,Carlton,102/479 Cardigan St,2,Apartment,480000.0,2.0,1.0,1.0,7.0,-37.7939,144.9663
6833,Carlton,403/20 Reeves St,2,Apartment,500000.0,2.0,2.0,1.0,9.0,-37.7929,144.9705
6836,Carlton,100 Faraday St,2,Bungalow,1010000.0,2.0,1.0,0.0,139.0,-37.7989,144.9713
6838,Carlton,34 Barkly St,2,Bungalow,1170000.0,2.0,1.0,1.0,129.0,-37.7984,144.9738
6840,Carlton,205/37 Palmerston St,2,Apartment,600000.0,2.0,2.0,1.0,6.0,-37.7969,144.9742
6846,Carlton,130 Rathdowne St,4,Bungalow,1616000.0,4.0,1.0,0.0,129.0,-37.7966,144.9709
6849,Carlton,30/188 Faraday St,2,Apartment,589000.0,2.0,1.0,1.0,20.0,-37.7986,144.9682
6851,Carlton,27 Faraday St,2,Bungalow,1117000.0,2.0,1.0,0.0,129.0,-37.7996,144.9737
6859,East Melbourne,203/140 Gipps St,2,Apartment,1935000.0,2.0,2.0,2.0,9.0,-37.8127,144.9847
6861,East Melbourne,1/187 George St,2,Apartment,700000.0,2.0,2.0,1.0,49.0,-37.8153,144.9842
6865,East Melbourne,7/45 Gipps St,1,Apartment,750000.0,2.0,1.0,0.0,89.0,-37.8136,144.9892
6869,Essendon West,17 Hoffmans Rd,4,Bungalow,1422000.0,4.0,2.0,2.0,6.0,-37.7518,144.8897
6872,Essendon West,22 Emerald St,4,Bungalow,1345000.0,4.0,2.0,2.0,69.0,-37.7517,144.8873
6873,Essendon West,1/410 Buckley St,3,Townhouse,800000.0,3.0,3.0,2.0,6.0,-37.7535,144.8868
6874,Essendon West,461 Buckley St,3,Bungalow,787500.0,3.0,1.0,1.0,79.0,-37.7537,144.8856
6876,Essendon West,4/63 Hampton Rd,4,Townhouse,652500.0,4.0,2.0,1.0,24.0,-37.7527,144.8824
6877,Essendon West,25 Garnet St,5,Bungalow,1300000.0,5.0,2.0,2.0,69.0,-37.7497,144.8867
6879,Essendon West,4/426 Buckley St,3,Townhouse,730000.0,3.0,2.0,2.0,4.0,-37.7532,144.8848
6880,Essendon West,2/44 Emerald St,2,Apartment,520000.0,3.0,1.0,2.0,21.0,-37.7513,144.8845
6881,Essendon West,6 Sapphire St,7,Bungalow,1300000.0,5.0,2.0,2.0,49.0,-37.75,144.8858
6883,Essendon West,2/45 Hoffmans Rd,3,Townhouse,970000.0,3.0,2.0,2.0,8.0,-37.7493,144.8901
6884,Essendon West,50 Ruby St,3,Bungalow,1110000.0,3.0,2.0,2.0,51.0,-37.7522,144.88299999999995
6885,Essendon West,53 Clydebank Rd,3,Bungalow,1115000.0,3.0,1.0,1.0,69.0,-37.7577,144.8892
6890,Fawkner,1/71 Lynch Rd,2,Apartment,333000.0,2.0,1.0,1.0,49.0,-37.7118,144.9689
6891,Fawkner,2A Piper St,3,Townhouse,455000.0,3.0,2.0,1.0,9.0,-37.7109,144.9654
6892,Fawkner,1b McDougall St,2,Bungalow,378000.0,2.0,1.0,1.0,29.0,-37.7049,144.9638
6893,Fawkner,4 Lord St,3,Bungalow,585000.0,0.0,1.0,1.0,59.0,-37.6985,144.9615
6895,Fawkner,46 Percy St,3,Bungalow,615000.0,3.0,1.0,2.0,69.0,-37.7076,144.9753
6896,Fawkner,45 Denys St,3,Bungalow,650000.0,3.0,1.0,1.0,58.0,-37.7006,144.9697
6899,Fawkner,73 Major Rd,3,Bungalow,526000.0,3.0,1.0,1.0,59.0,-37.7075,144.9678
6900,Fawkner,13 Mutton Rd,3,Bungalow,540000.0,3.0,1.0,1.0,59.0,-37.7141,144.9677
6901,Fawkner,45 Bruce St,4,Bungalow,540000.0,4.0,2.0,3.0,29.0,-37.7082,144.9725
6902,Fawkner,3 Brian St,3,Bungalow,625000.0,3.0,1.0,2.0,59.0,-37.695,144.9676
6903,Fawkner,101 Denys St,3,Bungalow,681000.0,3.0,2.0,4.0,49.0,-37.6996,144.9605
6905,Fawkner,151 McBryde St,3,Bungalow,640000.0,3.0,1.0,2.0,69.0,-37.7043,144.9769
6906,Fawkner,87 McBryde St,3,Bungalow,660000.0,3.0,1.0,2.0,49.0,-37.7095,144.9757
6907,Fawkner,53 Queens Pde,3,Bungalow,783000.0,3.0,2.0,1.0,79.0,-37.7194,144.9678
6908,Fawkner,18 Pitt St,4,Bungalow,635000.0,4.0,2.0,2.0,69.0,-37.7102,144.9703
6910,Fawkner,13 McDougall St,2,Bungalow,619000.0,2.0,1.0,2.0,49.0,-37.7038,144.9638
6911,Fawkner,1/12 Brooks St,3,Townhouse,460000.0,3.0,1.0,1.0,49.0,-37.7066,144.9733
6913,Fawkner,2/79 Queens Pde,1,Apartment,288000.0,1.0,1.0,1.0,59.0,-37.7192,144.9654
6914,Fawkner,62 Dowding Cl,4,Bungalow,615000.0,4.0,2.0,3.0,42.0,-37.696999999999996,144.9655
6915,Fawkner,39 Lynch Rd,3,Bungalow,751000.0,9.0,6.0,2.0,59.0,-37.711999999999996,144.9719
6916,Fawkner,250 McBryde St,3,Bungalow,609000.0,3.0,1.0,4.0,54.0,-37.6989,144.9779
6920,Fawkner,6 Lock St,4,Bungalow,752500.0,4.0,1.0,2.0,69.0,-37.7106,144.9682
6921,Fawkner,3 Syndal St,3,Bungalow,650000.0,3.0,1.0,3.0,69.0,-37.7144,144.9737
6923,Fawkner,21 Penn Ct,4,Bungalow,750000.0,4.0,2.0,1.0,49.0,-37.7034,144.9666
6927,Fawkner,17 Edward St,3,Bungalow,527000.0,3.0,1.0,1.0,59.0,-37.7083,144.9644
6930,Fawkner,94 Major Rd,3,Bungalow,515000.0,3.0,1.0,1.0,59.0,-37.7071,144.9666
6931,Fawkner,10 Patricia Dr,3,Bungalow,617000.0,3.0,1.0,1.0,59.0,-37.6973,144.96200000000005
6933,Fawkner,1/80 Argyle St,4,Apartment,540000.0,4.0,2.0,3.0,59.0,-37.7172,144.968
6935,Fawkner,34a Preston St,3,Bungalow,631000.0,3.0,2.0,2.0,7.0,-37.6994,144.9686
6937,Fawkner,256 McBryde St,3,Bungalow,640000.0,3.0,1.0,4.0,54.0,-37.6985,144.9778
6939,Fawkner,19 Stanford Cl,4,Bungalow,700500.0,4.0,2.0,2.0,22.0,-37.6963,144.9645
6941,Fawkner,6 Brockley Rd,2,Bungalow,575000.0,2.0,1.0,2.0,59.0,-37.7164,144.9666
6942,Fawkner,2 Murray St,4,Bungalow,562000.0,4.0,2.0,2.0,14.0,-37.7056,144.9671
6943,Fawkner,106 William St,3,Bungalow,620000.0,3.0,1.0,2.0,49.0,-37.6978,144.9686
6945,Fawkner,12 Selola Ct,3,Bungalow,652500.0,3.0,1.0,1.0,59.0,-37.6968,144.9674
6946,Fawkner,13 Brockley Rd,4,Bungalow,1010000.0,4.0,2.0,2.0,4.0,-37.716,144.9663
6948,Fawkner,1/26 Tucker St,3,Townhouse,492000.0,3.0,1.0,1.0,8.0,-37.7092,144.9695
6949,Fawkner,2/11 Dowling St,3,Apartment,422500.0,3.0,2.0,1.0,19.0,-37.7062,144.9688
6953,Hawthorn East,4/799 Burwood Rd,2,Apartment,420000.0,2.0,1.0,1.0,49.0,-37.8245,145.0527
6954,Hawthorn East,2/28 Caroline St,3,Townhouse,1220000.0,3.0,2.0,2.0,39.0,-37.8293,145.0456
6957,Hawthorn East,66 Roseberry St,3,Bungalow,1865000.0,3.0,2.0,2.0,69.0,-37.8269,145.0496
6958,Hawthorn East,748 Burwood Rd,5,Bungalow,1700000.0,5.0,3.0,2.0,99.0,-37.825,145.0536
6962,Hawthorn East,310 Riversdale Rd,3,Bungalow,1450000.0,3.0,2.0,2.0,104.0,-37.8305,145.0475
6964,Hawthorn East,10/26 Redfern Rd,3,Townhouse,1110000.0,3.0,2.0,2.0,14.0,-37.8302,145.0525
6965,Hawthorn East,21 Russell St,4,Townhouse,1425000.0,4.0,2.0,2.0,21.0,-37.8298,145.0537
6966,Hawthorn East,58 Auburn Gr,4,Bungalow,3100000.0,3.0,2.0,2.0,112.0,-37.826,145.0498
6967,Hawthorn East,7/11 Harts Pde,2,Apartment,555000.0,2.0,1.0,1.0,49.0,-37.8318,145.0448
6968,Hawthorn East,3/39 Mayston St,2,Apartment,887000.0,2.0,2.0,2.0,18.0,-37.8267,145.0538
6969,Hawthorn East,503 Tooronga Rd,3,Bungalow,1700000.0,3.0,2.0,1.0,39.0,-37.8337,145.0469
6970,Hawthorn East,20 Beaconsfield Rd,2,Bungalow,1585000.0,2.0,1.0,2.0,84.0,-37.8322,145.0486
6971,Hawthorn East,1/1 Clifton Rd,3,Apartment,935000.0,3.0,2.0,1.0,44.0,-37.8435,145.0497
6972,Hawthorn East,5/75 Harold St,2,Apartment,460000.0,2.0,1.0,1.0,52.0,-37.8278,145.0565
6976,Hawthorn East,16 Leura Gr,4,Bungalow,2800000.0,4.0,1.0,2.0,79.0,-37.8374,145.0486
6977,Hawthorn East,2/282 Riversdale Rd,1,Apartment,320000.0,1.0,1.0,1.0,54.0,-37.8303,145.046
6978,Hawthorn East,1/17 Auburn Gr,2,Apartment,573000.0,2.0,1.0,1.0,49.0,-37.8254,145.047
6979,Hawthorn East,4/161 Victoria Rd,2,Apartment,680000.0,2.0,1.0,1.0,74.0,-37.8233,145.0575
6980,Hawthorn East,63 Victoria Rd,5,Bungalow,2250000.0,5.0,2.0,2.0,117.0,-37.8223,145.0494
6981,Hawthorn East,36 Invermay Gr,4,Bungalow,2381000.0,4.0,2.0,2.0,119.0,-37.8332,145.0461
6982,Hawthorn East,1/36 Pleasant Rd,4,Townhouse,1738000.0,4.0,3.0,2.0,17.0,-37.8348,145.0503
6984,Hawthorn East,16/36 Anderson Rd,3,Apartment,735000.0,2.0,1.0,1.0,49.0,-37.8414,145.0505
6987,Hawthorn East,40 Campbell Gr,3,Bungalow,1420000.0,3.0,1.0,2.0,109.0,-37.8337,145.0504
6988,Hawthorn East,12/82 Campbell Rd,2,Apartment,400000.0,1.0,1.0,1.0,54.0,-37.8339,145.0548
6990,Hawthorn East,10 Miami St,3,Bungalow,2100000.0,3.0,1.0,2.0,89.0,-37.8345,145.0443
6991,Hawthorn East,45 Roseberry St,2,Bungalow,1335000.0,2.0,1.0,0.0,119.0,-37.8265,145.0484
6992,Hawthorn East,66 Roseberry St,3,Bungalow,1825000.0,3.0,2.0,2.0,69.0,-37.8269,145.0496
6993,Hawthorn East,452 Barkers Rd,5,Bungalow,3210000.0,5.0,3.0,4.0,114.0,-37.8165,145.0505
6994,Hawthorn East,2/2 Clifton Rd,2,Apartment,840000.0,2.0,1.0,1.0,50.0,-37.844,145.0496
6995,Hawthorn East,501/38 Harold St,2,Apartment,705000.0,2.0,2.0,1.0,8.0,-37.8284,145.0535
6997,Hawthorn East,797 Burwood Rd,5,Bungalow,3500000.0,4.0,2.0,2.0,19.0,-37.8245,145.0524
6998,Hawthorn East,16/799 Burwood Rd,2,Apartment,444000.0,2.0,1.0,1.0,49.0,-37.8245,145.0527
7000,Hawthorn East,11 Council St,3,Bungalow,1320000.0,3.0,2.0,1.0,129.0,-37.8302,145.0542
7001,Hawthorn East,18 Gillman St,3,Bungalow,1890000.0,3.0,1.0,2.0,139.0,-37.8257,145.0514
7003,Hawthorn East,336 Riversdale Rd,4,Bungalow,2450000.0,4.0,2.0,1.0,114.0,-37.8307,145.0498
7004,Hawthorn East,3/859 Toorak Rd,3,Townhouse,1590000.0,3.0,2.0,2.0,9.0,-37.8451,145.0525
7005,Hawthorn East,13 Clive Rd,4,Bungalow,2450000.0,3.0,3.0,2.0,64.0,-37.8319,145.0503
7009,Hawthorn East,3/23 Auburn Gr,2,Apartment,568000.0,2.0,1.0,1.0,59.0,-37.8254,145.0476
7010,Hawthorn East,4/43 Clifton Rd,2,Apartment,706000.0,2.0,1.0,1.0,59.0,-37.8437,145.0536
7011,Hawthorn East,3 Jaques St,5,Bungalow,2500000.0,5.0,3.0,3.0,94.0,-37.8176,145.0548
7012,Hawthorn East,91 Rathmines Rd,4,Bungalow,2350000.0,4.0,2.0,2.0,119.0,-37.8204,145.0516
7013,Hawthorn East,24 Wiseman St,2,Bungalow,1385000.0,2.0,1.0,2.0,79.0,-37.8373,145.0455
7014,Hawthorn East,5/107 Victoria Rd,2,Apartment,655250.0,2.0,1.0,1.0,49.0,-37.8227,145.0528
7015,Hawthorn East,4 Temple St,6,Bungalow,1666000.0,6.0,2.0,0.0,119.0,-37.8219,145.0556
7016,Hawthorn East,4/3 Brookfield Ct,1,Apartment,430000.0,1.0,1.0,1.0,69.0,-37.8343,145.0547
7018,Hawthorn East,8/423 Tooronga Rd,2,Apartment,505000.0,2.0,1.0,1.0,54.0,-37.839,145.0459
7020,Hawthorn East,2/11 Harts Pde,2,Apartment,622000.0,2.0,1.0,1.0,49.0,-37.8318,145.0448
7021,Hawthorn East,20 Stewart St,3,Bungalow,1650000.0,3.0,1.0,1.0,119.0,-37.8225,145.0551
7022,Hawthorn East,5/80 Campbell Rd,1,Apartment,371000.0,1.0,1.0,0.0,49.0,-37.8338,145.0545
7024,Hawthorn East,61 Roseberry St,3,Bungalow,1625000.0,3.0,2.0,1.0,129.0,-37.8266,145.0493
7025,Hawthorn East,3/842 Toorak Rd,2,Apartment,701000.0,2.0,1.0,3.0,49.0,-37.8456,145.0495
7028,Hawthorn East,2/60 Rathmines Rd,3,Bungalow,975000.0,3.0,1.0,1.0,29.0,-37.8204,145.0489
7029,Heidelberg,5/68 Brown St,2,Apartment,546500.0,2.0,1.0,1.0,47.0,-37.7519,145.0687
7030,Heidelberg,4/81 Rosanna Rd,3,Apartment,620000.0,3.0,1.0,1.0,34.0,-37.7509,145.0698
7031,Heidelberg,22 Almay Gr,3,Bungalow,1220000.0,3.0,1.0,1.0,59.0,-37.7504,145.0643
7032,Heidelberg,4/71 Rosanna Rd,3,Townhouse,550000.0,2.0,1.0,2.0,29.0,-37.7519,145.0696
7033,Heidelberg,6/542 Upper Heidelberg Rd,2,Apartment,585000.0,2.0,2.0,1.0,7.0,-37.7506,145.0574
7034,Heidelberg,4/51 Yarra St,2,Townhouse,705000.0,2.0,1.0,1.0,46.0,-37.7587,145.0657
7035,Heidelberg,13/77 Rosanna Rd,2,Apartment,420000.0,2.0,1.0,1.0,49.0,-37.7512,145.0697
7037,Heidelberg,7/75 Rosanna Rd,2,Bungalow,490000.0,2.0,1.0,1.0,39.0,-37.7518,145.0698
7039,Heidelberg,13 Hodgson St,3,Bungalow,1110000.0,3.0,1.0,2.0,69.0,-37.751999999999995,145.0722
7040,Heidelberg,3/43 Rosanna Rd,2,Apartment,540000.0,2.0,1.0,2.0,47.0,-37.7538,145.0695
7041,Heidelberg,13 Edgar St,3,Bungalow,750000.0,3.0,1.0,2.0,64.0,-37.7494,145.0703
7042,Heidelberg,50 Manton St,4,Bungalow,1115000.0,4.0,4.0,2.0,69.0,-37.7476,145.0676
7046,Heidelberg,6 Bolden St,5,Bungalow,1401000.0,5.0,2.0,2.0,79.0,-37.7539,145.0577
7049,Heidelberg,7/106 Brown St,2,Townhouse,600000.0,2.0,1.0,2.0,49.0,-37.7515,145.0649
7051,Heidelberg,10 Cleve Gr,3,Bungalow,1195000.0,3.0,1.0,1.0,69.0,-37.7507,145.062
7052,Heidelberg,1/14 Edgar St,3,Bungalow,850000.0,3.0,2.0,2.0,9.0,-37.7491,145.0702
7056,Heidelberg,3/10 Edgar St,2,Townhouse,690000.0,2.0,1.0,1.0,9.0,-37.7489,145.07
7057,Heidelberg,57 Martin St,3,Bungalow,1375000.0,3.0,1.0,1.0,54.0,-37.7502,145.0605
7058,Heidelberg,14 Adamson St,3,Bungalow,1400000.0,3.0,1.0,1.0,67.0,-37.74800000000001,145.0625
7059,Heidelberg,2/3 Andrews St,2,Apartment,475000.0,2.0,1.0,2.0,45.0,-37.7502,145.069
7060,Heidelberg,36 Buckingham Dr,3,Bungalow,1030000.0,5.0,3.0,2.0,2.0,-37.7501,145.0822
7061,Heidelberg,175 Cape St,3,Bungalow,1455000.0,4.0,1.0,4.0,114.0,-37.7509,145.0679
7062,Heidelberg,34 Quinn St,3,Bungalow,1125000.0,3.0,1.0,2.0,69.0,-37.7502,145.0718
7063,Ivanhoe East,271 The Boulevard,5,Bungalow,3850000.0,5.0,4.0,2.0,68.0,-37.7769,145.0605
7064,Ivanhoe East,24 Flora Gr,3,Bungalow,1605000.0,3.0,1.0,1.0,69.0,-37.7741,145.0506
7065,Ivanhoe East,5/3 Rotherwood Rd,2,Apartment,470000.0,2.0,1.0,1.0,59.0,-37.7713,145.0499
7067,Ivanhoe East,41 McArthur Rd,4,Bungalow,1740000.0,4.0,3.0,3.0,59.0,-37.7759,145.063
7068,Ivanhoe East,44 Keam St,4,Bungalow,1660000.0,4.0,2.0,2.0,69.0,-37.7679,145.0673
7069,Ivanhoe East,3/36 Wilfred Rd,3,Apartment,1260000.0,3.0,2.0,2.0,21.0,-37.7749,145.0568
7070,Ivanhoe East,31 Keam St,4,Bungalow,2200000.0,4.0,2.0,2.0,84.0,-37.7689,145.0665
7072,Ivanhoe East,21 Wilfred Rd,3,Bungalow,1651000.0,3.0,1.0,1.0,72.0,-37.7749,145.0549
7073,Ivanhoe East,10 Carmichael St,4,Bungalow,1875000.0,4.0,3.0,2.0,44.0,-37.7719,145.0582
7074,Ivanhoe East,333 The Boulevard,5,Bungalow,1797000.0,4.0,3.0,3.0,64.0,-37.7793,145.0654
7075,Ivanhoe East,1/169 Lower Heidelberg Rd,3,Townhouse,1050000.0,3.0,2.0,1.0,7.0,-37.772,145.0538
7076,Ivanhoe East,3/204 The Boulevard,1,Apartment,405000.0,1.0,1.0,1.0,59.0,-37.7767,145.0543
7077,Jacana,39 Emu Pde,3,Bungalow,551000.0,3.0,1.0,0.0,64.0,-37.6885,144.9092
7078,Jacana,147 Sunset Bvd,3,Bungalow,350000.0,3.0,1.0,2.0,69.0,-37.6866,144.9086
7080,Jacana,108 Sunset Bvd,3,Bungalow,425000.0,3.0,1.0,2.0,44.0,-37.687,144.9084
7082,Jacana,3 Fidge Ct,3,Bungalow,600000.0,3.0,1.0,2.0,59.0,-37.6904,144.9121
7083,Jacana,15 Bliburg St,3,Bungalow,460000.0,3.0,1.0,1.0,59.0,-37.6889,144.9109
7084,Jacana,1 Robinson St,3,Bungalow,611000.0,3.0,1.0,3.0,53.0,-37.6862,144.91299999999995
7085,Jacana,25 Bliburg St,3,Bungalow,495000.0,3.0,1.0,2.0,54.0,-37.6878,144.9112
7086,Jacana,17 Sunset Bvd,2,Bungalow,472500.0,2.0,1.0,2.0,59.0,-37.6909,144.9136
7088,Kingsbury,1/21 The Fairway,3,Apartment,480000.0,3.0,2.0,1.0,15.0,-37.7133,145.0374
7089,Kingsbury,46 Dunne St,3,Bungalow,980000.0,2.0,1.0,1.0,59.0,-37.7143,145.039
7090,Kingsbury,24 Stymie St,5,Bungalow,1000000.0,5.0,2.0,2.0,19.0,-37.7147,145.0296
7092,Kingsbury,101 The Fairway,4,Bungalow,610000.0,4.0,1.0,1.0,49.0,-37.7126,145.03
7093,Kingsbury,4/1 Oconnell St,2,Apartment,380000.0,2.0,1.0,1.0,49.0,-37.715,145.043
7095,Kingsbury,93 The Fairway,3,Bungalow,607500.0,3.0,2.0,1.0,49.0,-37.7125,145.0306
7096,Kingsbury,33 Clunes St,2,Bungalow,705500.0,2.0,1.0,1.0,69.0,-37.7159,145.0389
7097,Kingsville,1/68 Edgar St,2,Bungalow,677200.0,2.0,2.0,1.0,8.0,-37.8115,144.8763
7098,Kingsville,134 Chirnside St,3,Bungalow,1155000.0,2.0,2.0,2.0,104.0,-37.8108,144.8819
7099,Kingsville,4 Chirnside St,3,Bungalow,817000.0,2.0,1.0,1.0,79.0,-37.8046,144.8831
7100,Kingsville,132 Coronation St,3,Bungalow,1035000.0,3.0,2.0,2.0,99.0,-37.8118,144.8801
7101,Kingsville,104 Williamstown Rd,2,Bungalow,677500.0,2.0,1.0,1.0,104.0,-37.8083,144.8841
7103,Kingsville,200 Somerville Rd,3,Bungalow,760000.0,3.0,1.0,1.0,69.0,-37.8123,144.8805
7104,Kingsville,52a Williamstown Rd,2,Bungalow,730000.0,2.0,2.0,0.0,119.0,-37.8058,144.8846
7106,Kingsville,2/15 Edgar St,2,Apartment,440000.0,2.0,1.0,1.0,11.0,-37.8083,144.8775
7107,Kingsville,309 Geelong Rd,2,Bungalow,685000.0,2.0,1.0,1.0,129.0,-37.8068,144.8782
7109,Kingsville,2/57 Kingsville St,1,Apartment,210000.0,1.0,1.0,1.0,49.0,-37.81,144.8786
7110,Kingsville,74 Chirnside St,3,Bungalow,1340000.0,3.0,2.0,0.0,104.0,-37.8079,144.8825
7111,Kingsville,12 Williamstown Rd,4,Bungalow,925000.0,4.0,2.0,1.0,71.0,-37.8039,144.8849
7113,Kingsville,72 Chirnside St,4,Bungalow,1275000.0,4.0,2.0,1.0,109.0,-37.8078,144.8825
7114,Kingsville,57 Wales St,3,Bungalow,925000.0,3.0,1.0,1.0,99.0,-37.8085,144.8802
7115,Kingsville,22 Coronation St,4,Bungalow,1336000.0,3.0,2.0,1.0,99.0,-37.8066,144.8811
7116,Kingsville,2/35 Kingsville St,1,Apartment,200000.0,1.0,1.0,1.0,59.0,-37.8089,144.8788
7117,Murrumbeena,1/22 Gerald St,4,Townhouse,1100000.0,4.0,3.0,2.0,29.0,-37.8958,145.0696
7118,Murrumbeena,537 Neerim Rd,4,Bungalow,1500000.0,4.0,2.0,1.0,84.0,-37.8918,145.0769
7120,Murrumbeena,3 Churchill Cl,3,Townhouse,1160000.0,3.0,2.0,2.0,19.0,-37.9043,145.0622
7121,Murrumbeena,84 Dalny Rd,3,Townhouse,1100000.0,1.0,2.0,2.0,14.0,-37.9017,145.0739
7122,Murrumbeena,9 Stewart St,3,Bungalow,820000.0,2.0,1.0,1.0,94.0,-37.8968,145.075
